vader_score,vader_score_pos,vader_score_neg
0.8261,0.576,0.0
0.8779,0.586,0.078
0.7783,0.39,0.0
0.0,0.0,0.0
-0.5256,0.0,0.531
-0.1695,0.0,0.0
0.4019,0.213,0.0
0.5106,0.452,0.0
0.5719,0.552,0.0
0.7351,0.437,1.0
0.9095,0.278,0.0
0.0,0.0,0.0
0.5423,0.209,0.189
0.4404,0.42,0.0
0.8074,0.0,0.0
0.8492,0.291,0.0
0.7841,0.58,0.0
0.5574,0.0,0.0
0.734,0.687,0.302
0.8658,0.632,0.307
0.0,0.0,0.0
0.7003,0.0,0.0
0.4404,0.367,0.0
0.4215,0.412,0.0
0.7906,0.732,0.18
-0.5719,0.0,0.0
0.6059,0.406,0.0
-0.4767,0.0,0.089
-0.6697,0.0,0.088
-0.8126,0.0,0.199
-0.5423,0.0,0.08
0.7624,0.567,0.065
0.4404,0.367,0.0
0.0,0.0,0.0
-0.1102,0.132,0.0
0.5574,0.0,0.0
0.9701,0.427,0.0
0.0,0.0,0.0
0.9287,0.503,0.0
0.0,0.0,0.0
0.7814,0.515,0.13
0.743,0.474,0.065
0.8658,0.409,0.0
0.0,0.0,0.0
0.765,0.438,0.136
0.8999,0.268,0.0
0.6934,0.359,0.0
-0.5719,0.0,0.0
0.9806,0.36,0.0
0.4576,0.3,0.0
0.9652,0.541,0.078
0.7233,0.216,0.0
0.8481,0.197,0.0
0.8852,0.404,0.0
-0.5719,0.0,0.0
0.9153,0.467,0.136
0.9403,0.377,0.0
0.4201,0.374,0.191
-0.8993,0.0,0.222
0.7579,0.558,0.281
0.9089,0.531,0.0
0.8732,0.252,0.0
0.9595,0.3,0.0
0.902,0.463,0.0
0.969,0.524,0.0
-0.4023,0.0,0.351
0.9349,0.537,0.0
0.9102,0.287,0.074
0.8402,0.389,0.508
0.69,0.168,0.0
-0.9442,0.0,0.231
-0.4404,0.0,0.367
0.0,0.655,0.0
0.0,0.0,0.0
-0.5719,0.0,0.0
0.711,0.444,0.054
0.8658,0.492,0.0
0.9371,0.567,0.0
0.9858,0.432,0.039
0.9663,0.523,0.0
0.7713,0.169,0.0
0.9795,0.468,0.0
0.5565,0.0,0.048
-0.4599,0.744,0.663
0.9489,0.62,0.0
0.8995,0.7,0.362
0.4019,0.574,0.0
0.0,0.0,0.0
0.7579,0.127,0.0
0.9001,0.821,0.0
-0.5719,0.0,0.0
0.6808,0.337,0.0
0.0,0.0,0.0
-0.5719,0.0,0.0
0.9335,0.241,0.0
0.9118,0.534,0.0
-0.6257,0.0,0.203
0.9042,0.603,0.0
0.9001,0.514,0.0
0.9231,0.285,0.03
0.7773,0.119,0.065
0.9604,0.711,0.0
0.9688,0.399,0.0
-0.5719,0.0,0.0
0.136,0.544,0.222
0.807,0.422,0.0
0.6249,0.804,0.0
0.936,0.22,0.0
0.7717,0.088,0.0
0.6369,0.412,0.0
0.8979,0.645,0.0
0.0,0.0,0.0
0.9381,0.548,0.0
0.9022,0.787,0.0
0.9325,0.652,0.0
0.6249,0.255,0.0
0.8555,0.225,0.0
-0.5719,0.0,0.0
-0.5859,0.375,0.237
0.2857,0.335,0.117
0.9837,0.461,0.0
0.7964,0.272,0.0
0.7267,0.544,0.104
0.6864,0.714,0.416
-0.2732,0.0,0.677
0.9838,0.44,0.073
0.9284,0.38,0.0
0.0,0.0,0.0
0.4754,0.607,0.0
0.8979,0.43,0.0
0.0,0.0,0.0
0.975,0.569,0.027
0.7178,0.666,0.0
0.7506,0.118,0.0
0.6124,0.333,0.0
0.946,0.759,0.0
0.4767,0.756,0.0
0.4215,0.189,0.0
0.0,0.0,0.0
0.3818,0.559,0.306
-0.7096,0.0,0.115
0.3612,0.528,0.341
0.5719,0.787,0.0
0.0,0.0,0.0
0.25,0.222,0.0
-0.5994,0.0,0.038
0.0,0.0,0.0
0.9605,0.612,0.0
0.8919,0.31,0.0
0.0,0.0,0.0
0.9441,0.519,0.0
0.1779,0.592,0.056
0.939,0.687,0.0
0.8953,0.322,0.116
0.796,0.428,0.135
-0.6597,0.0,0.362
0.7861,0.341,0.069
0.2709,0.286,0.26
0.9529,0.284,0.0
0.5106,0.162,0.071
0.8074,0.787,0.0
0.9249,0.537,0.0
0.8858,0.386,0.306
0.9503,0.247,0.183
0.8858,0.395,0.557
0.9615,0.599,0.0
0.93,0.505,0.0
0.0,0.0,0.0
0.6689,0.32,0.188
-0.7089,0.0,0.18
0.9231,0.425,0.076
0.8643,0.336,0.163
0.977,0.4,0.0
0.9847,0.259,0.0
0.9612,0.335,0.0
0.8748,0.408,0.0
0.8074,0.433,0.831
0.7717,0.489,0.0
0.5017,0.319,0.171
0.7269,0.264,0.0
0.9571,0.415,0.0
-0.7357,0.649,0.115
0.6764,0.677,0.185
0.0,0.0,0.0
0.9501,0.367,0.0
0.9601,0.227,0.0
-0.5435,0.0,0.084
0.0,0.0,0.0
0.296,0.649,0.508
0.8316,0.701,0.147
0.93,0.317,0.0
0.0,0.0,0.0
0.8696,0.309,0.0
0.836,0.748,0.0
0.9107,0.718,0.0
0.6068,0.484,0.075
-0.2484,0.0,0.069
0.763,0.622,0.0
0.5719,0.787,0.0
0.8074,0.787,0.0
-0.1513,0.615,0.558
0.7964,0.766,0.188
0.9442,0.333,0.0
0.9729,0.388,0.0
0.5987,0.236,0.034
0.9645,0.306,0.102
0.8074,0.425,0.0
0.4215,0.737,0.0
0.7713,0.58,0.375
0.9022,0.735,0.0
0.4215,0.318,0.0
0.4754,0.256,0.0
0.0,0.0,0.0
-0.6494,0.086,0.144
0.765,0.6,0.0
-0.5719,0.0,0.0
0.5899,0.611,0.306
-0.2263,0.533,0.287
0.4019,0.278,0.0
0.8225,0.444,0.0
0.9371,0.207,0.0
0.9025,0.0,0.066
0.8316,0.808,0.0
0.9804,0.531,0.688
0.9147,0.361,0.0
0.7717,0.437,0.0
0.7713,0.34,0.0
0.974,0.425,0.0
-0.4201,0.0,0.09
0.6686,0.439,0.0
0.0,0.0,0.0
0.7579,0.317,0.0
0.7579,0.441,0.22
0.9195,0.371,0.0
-0.0466,0.692,0.125
0.6605,0.481,0.167
0.9899,0.27,0.0
0.4215,0.483,0.0
-0.128,0.483,0.096
0.949,0.806,0.0
0.9595,0.549,0.0
-0.891,0.0,0.283
0.0,0.0,0.0
0.9568,0.845,0.05
0.8357,0.381,0.0
0.0,0.0,0.0
0.9491,0.227,0.0
0.9118,0.562,0.0
0.8977,0.623,0.0
0.8779,0.42,0.524
0.9841,0.315,0.099
0.7845,0.697,0.0
-0.8374,0.0,0.598
0.2516,0.425,0.402
0.4284,0.684,0.147
0.0,0.0,0.0
0.7874,0.228,0.0
0.9419,0.276,0.0
-0.9394,0.0,0.196
0.8173,0.163,0.0
0.9849,0.465,0.041
0.8943,0.312,0.072
0.0,0.508,0.0
0.9493,0.593,0.0
0.778,0.63,0.088
0.5574,0.0,0.0
0.0,0.0,0.0
0.9865,0.617,0.0
0.8583,0.456,0.0
0.9306,0.458,0.0
0.7783,0.3,0.467
-0.8402,0.0,0.159
0.0,0.0,0.0
0.9618,0.742,0.0
0.7717,0.667,0.0
0.9682,0.286,0.043
0.9033,0.461,0.069
0.7778,0.283,0.231
0.9451,0.378,0.058
-0.8442,0.0,0.356
0.7184,0.074,0.0
0.7221,0.423,0.0
0.2732,0.139,0.0
0.8912,0.445,0.0
-0.4767,0.0,0.097
0.9867,0.204,0.0
0.6597,0.244,0.0
0.0516,0.224,0.185
0.3182,0.0,0.0
0.9568,0.701,0.0
-0.4215,0.0,0.149
0.911,0.685,0.0
0.0,0.0,0.0
0.9168,0.231,0.0
0.8555,0.141,0.0
0.0,0.0,0.0
0.7954,0.607,0.0
0.9895,0.325,0.0
0.9932,0.36,0.0
-0.4228,0.0,0.051
0.91,0.362,0.0
0.9231,0.393,0.0
0.0,0.0,0.0
0.8834,0.507,0.0
-0.781,0.0,0.423
0.1451,0.592,0.318
0.9776,0.584,0.0
0.8658,0.504,0.0
0.34,0.444,0.212
0.8658,0.548,0.0
-0.9201,0.164,0.29
0.9545,0.636,0.058
0.6369,0.352,0.079
0.9693,0.576,0.0
0.0,0.0,0.0
0.8271,0.795,0.189
0.9186,0.511,0.0
0.7096,0.461,0.07
0.4717,0.588,0.345
0.6686,0.343,0.171
0.8767,0.364,0.0
0.8431,0.639,0.137
0.764,0.687,0.0
0.8625,0.857,0.0
-0.1868,0.0,0.0
0.934,0.386,0.065
-0.5574,0.0,0.095
0.0,0.0,0.0
0.5841,0.674,0.445
0.1027,0.054,0.218
0.9287,0.463,0.109
0.762,0.766,0.0
0.9569,0.517,0.0
0.8805,0.483,0.0
0.8221,0.5,0.0
-0.1027,0.328,0.225
0.0,0.649,0.0
0.9022,0.336,0.0
-0.8737,0.257,0.077
0.0,0.0,0.0
0.765,0.219,0.0
0.9552,0.152,0.039
0.5574,0.217,0.0
0.9538,0.268,0.0
-0.5271,0.34,0.263
0.0,0.0,0.0
0.9821,0.3,0.0
-0.5267,0.0,0.104
0.9103,0.454,0.0
0.4404,0.266,0.0
0.4019,0.5,0.361
0.5574,0.34,0.0
0.8402,0.424,0.0
-0.6189,0.0,0.165
-0.6249,0.0,0.113
0.2357,0.207,0.128
0.0,0.0,0.0
-0.2766,0.0,0.13
0.9698,0.856,0.0
0.5296,0.174,0.0
0.8925,0.235,0.0
0.6249,0.804,0.0
0.9253,0.247,0.0
-0.5719,0.0,0.0
0.8555,0.385,0.0
0.9419,0.551,0.0
0.9016,0.545,0.0
-0.4767,0.0,0.22
0.926,0.424,0.0
0.5563,0.31,0.0
-0.4588,0.0,0.333
0.3612,0.651,0.237
0.3612,0.556,0.0
0.6482,0.324,0.0
-0.1601,0.124,0.0
0.0772,0.583,0.116
-0.7593,0.304,0.118
0.0,0.0,0.0
0.0,0.0,0.0
0.9041,0.227,0.0
0.0258,0.492,0.208
0.0,0.0,0.0
0.9778,0.483,0.0
0.5574,0.0,0.0
0.7269,0.714,0.0
0.7319,0.0,0.049
-0.0406,0.27,0.327
0.7783,0.694,0.0
0.8271,0.136,0.0
0.5574,0.0,0.0
0.2247,0.416,0.383
0.7501,0.3,0.156
0.0516,0.195,0.351
-0.5267,0.0,0.224
0.836,0.568,0.0
0.875,0.234,0.0
0.8316,0.587,0.091
0.9393,0.5,0.0
0.9359,0.25,0.072
0.883,0.261,0.0
0.9184,0.333,0.0
0.1549,0.664,0.257
-0.4064,0.0,0.285
0.6542,0.221,0.0
0.4939,0.39,0.0
0.9207,0.122,0.023
0.9505,0.249,0.0
-0.2144,0.0,0.132
-0.5719,0.0,0.0
0.5574,0.643,0.0
-0.8882,0.205,0.139
-0.7334,0.0,0.106
0.8766,0.626,0.0
0.4404,0.0,0.0
0.902,0.316,0.05
0.34,0.0,0.0
0.1298,0.5,0.188
0.875,0.526,0.0
0.5106,0.672,0.315
0.8793,0.592,0.0
0.7783,0.577,0.0
0.8611,0.665,0.0
0.8248,0.744,0.0
0.4576,0.187,0.0
-0.7655,0.0,0.452
-0.3818,0.504,0.231
-0.5109,0.14,0.123
-0.296,0.0,1.0
0.5859,0.484,0.0
0.9419,0.61,0.118
0.7474,0.359,0.167
0.4848,0.38,0.088
0.4404,0.592,0.0
0.9589,0.46,0.0
0.5719,0.425,0.0
0.0,0.444,0.0
0.7501,0.561,0.0
0.8867,0.592,0.087
0.0258,0.262,0.437
0.93,0.734,0.0
0.9307,0.562,0.0
-0.3182,0.0,0.434
-0.5574,0.0,0.545
0.4404,0.744,0.0
0.5574,0.0,0.0
0.5106,0.18,0.0
0.836,0.64,0.0
0.7845,0.307,0.0
0.891,0.914,0.0
-0.0887,0.418,0.229
0.9079,0.388,0.072
0.9524,0.316,0.044
-0.5719,0.0,0.0
0.8716,0.47,0.0
0.9274,0.305,0.0
0.9128,0.336,0.0
0.7579,0.451,0.0
0.7579,0.744,0.0
0.0,0.0,0.0
0.9531,0.336,0.0
0.9388,0.618,0.0
0.8773,0.436,0.0
0.8874,0.227,0.0
0.9799,0.471,0.0
0.965,0.474,0.0
0.0498,0.473,0.286
0.8707,0.767,0.0
0.8176,0.5,0.0
0.9633,0.399,0.0
0.9214,0.318,0.075
0.9166,0.32,0.0
0.9149,0.247,0.0
0.9744,0.416,0.0
0.9294,0.701,0.0
0.2724,0.0,0.0
0.8425,0.635,0.07
0.9758,0.463,0.0
0.9764,0.209,0.0
0.9319,0.585,0.0
0.0,0.0,0.0
0.9311,0.403,0.166
0.8074,0.552,0.0
0.9796,0.517,0.0
0.9787,0.48,0.0
0.9509,0.502,0.0
0.8922,0.108,0.0
0.0,0.592,0.0
-0.7648,0.027,0.351
0.9756,0.649,0.283
0.9109,0.184,0.0
0.8586,0.356,0.0
0.872,0.364,0.0
0.763,0.451,0.0
0.4854,0.0,0.053
0.875,0.571,0.0
0.9496,0.65,0.0
0.0,0.0,0.0
0.6249,0.451,0.0
0.9633,0.435,0.0
0.8074,0.552,0.0
-0.5719,0.0,0.0
0.9598,0.76,0.0
-0.4449,0.0,0.168
0.7474,0.642,0.0
0.8974,0.441,0.092
0.7391,0.388,0.095
-0.4588,0.0,0.1
0.8718,0.355,0.0
-0.5989,0.0,0.352
0.5834,0.407,0.0
0.0,0.0,0.0
0.9156,0.371,0.0
0.7351,0.756,0.0
0.6674,0.298,0.239
0.0,0.0,0.0
0.5927,0.355,0.0
0.1779,0.744,0.115
0.5574,0.0,0.0
0.9437,0.407,0.032
0.886,0.694,0.0
0.9727,0.465,0.219
-0.6486,0.0,0.29
0.5719,0.163,0.0
0.9753,0.589,0.025
0.9099,0.309,0.0
0.9328,0.592,0.0
0.9698,0.556,0.0
0.8885,0.697,0.0
0.8074,0.222,0.0
0.7845,0.623,0.0
0.9381,0.341,0.0
0.4404,0.451,0.128
0.9489,0.219,0.019
0.0,0.0,0.0
0.6369,0.583,0.0
0.9717,0.24,0.0
0.9658,0.479,0.0
0.1265,0.0,0.137
0.986,0.239,0.0
0.8957,0.783,0.0
-0.6908,0.0,0.13
0.9409,0.575,0.0
0.3804,0.236,1.0
0.83,0.575,0.115
0.9806,0.408,0.0
0.8207,0.248,0.0
-0.5864,0.189,0.075
0.5423,0.304,0.0
0.6908,0.512,0.0
0.9041,0.281,0.0
0.0,0.559,0.0
0.0,0.0,0.0
-0.4417,0.306,0.5
0.9459,0.219,0.0
0.9081,0.722,0.0
0.923,0.526,0.0
0.6537,0.247,0.054
0.8779,0.835,0.0
0.4404,0.592,0.0
0.4754,0.306,0.0
0.705,0.184,0.102
0.796,0.166,0.0
0.9621,0.373,0.0
-0.5627,0.0,0.151
0.9409,0.483,0.0
0.296,0.406,0.195
0.6249,0.577,0.0
0.9482,0.59,0.0
0.8551,0.339,0.0
0.0,0.0,0.0
0.7269,0.604,0.0
0.4019,0.574,0.0
0.6249,0.0,0.0
0.2023,0.101,0.0
0.8828,0.428,0.163
0.9698,0.674,0.231
0.8074,0.425,0.0
0.7487,0.506,0.143
0.4215,0.318,0.0
0.9678,0.307,0.108
0.2001,0.636,0.474
0.9418,0.529,0.352
0.5994,0.086,0.0
0.6821,0.076,0.113
0.0,0.0,0.0
0.9595,0.276,0.0
0.7906,0.0,0.0
-0.6181,0.401,0.107
0.8313,0.505,0.318
-0.4404,0.0,0.244
-0.5233,0.0,0.235
0.6486,0.27,0.116
0.0,0.0,0.0
0.9909,0.577,0.0
-0.2037,0.139,0.08
0.4019,0.574,0.0
0.6375,0.353,0.437
-0.6597,0.0,0.63
0.5574,0.0,0.0
0.9746,0.53,0.0
0.892,0.338,0.0
0.875,0.285,0.0
0.6982,0.552,0.179
0.9365,0.59,0.0
0.7574,0.474,0.221
-0.0498,0.347,0.278
0.8016,0.32,0.105
0.8864,0.403,0.0
0.4019,0.119,0.196
0.9081,0.722,0.0
0.0,0.0,0.0
0.775,0.114,0.0
0.9665,0.343,0.0
0.872,0.623,0.0
0.577,0.672,0.07
0.7414,0.44,0.0
0.0,0.0,0.0
0.6597,0.569,0.075
0.6946,0.835,0.161
0.8883,0.177,0.0
0.9321,0.54,0.125
0.9407,0.475,0.0
0.9184,0.317,0.0
0.9199,0.422,0.0
0.4404,0.42,0.0
0.7469,0.588,0.0
-0.3818,0.0,0.0
0.1531,0.0,0.081
0.5899,0.311,0.0
0.3182,0.365,0.0
0.7543,0.646,0.0
0.9894,0.479,0.052
0.6597,0.753,0.221
0.0,0.0,0.0
0.7474,0.269,0.0
0.4215,0.487,0.0
0.0,0.0,0.0
-0.5719,0.0,0.0
0.9007,0.36,0.103
0.7215,0.42,0.118
0.0261,0.185,0.15
0.4754,0.769,0.0
-0.4019,0.0,0.0
0.5574,0.0,0.0
-0.5719,0.0,0.0
0.93,0.733,0.0
-0.296,0.403,0.71
-0.077,0.071,0.0
-0.8481,0.0,0.647
0.5106,0.398,0.0
0.9565,0.317,0.0
0.9022,0.63,0.0
0.7003,0.188,0.0
0.8885,0.211,0.0
-0.5106,0.792,0.238
0.6249,0.291,0.0
0.5714,0.454,0.177
0.7506,0.218,0.0
-0.5719,0.0,0.0
0.0636,0.58,0.115
0.552,0.44,0.069
-0.2023,0.0,0.0
0.8271,0.264,0.08
0.9042,0.792,0.0
0.25,0.189,0.07
0.9782,0.196,0.061
0.4576,0.374,0.0
0.763,0.362,0.147
0.659,0.423,0.239
0.9576,0.526,0.0
0.836,0.639,0.0
0.7717,0.317,0.137
0.9626,0.655,0.0
0.6344,0.088,0.0
0.9201,0.621,0.0
0.9533,0.137,0.067
0.8074,0.316,0.0
0.1779,0.3,0.204
-0.2944,0.0,0.109
0.9062,0.461,0.0
0.0,0.0,0.0
0.1531,0.545,0.169
0.9859,0.352,0.0
0.5574,0.0,0.0
0.9062,0.365,0.155
0.2161,0.296,0.17
0.7906,0.405,0.0
0.3291,0.207,0.0
-0.7506,0.0,0.0
0.2263,0.0,0.052
0.9886,0.143,0.0
0.8658,0.604,0.0
0.024,0.466,0.268
0.9061,0.231,0.0
-0.9441,0.0,0.145
0.8176,0.358,0.0
0.9432,0.315,0.0
0.9377,0.411,0.0
0.5994,0.438,0.0
0.0,0.0,0.0
-0.4588,0.0,0.5
0.5709,0.382,0.082
0.8858,0.43,0.0
0.5719,0.0,0.0
0.7479,0.304,0.0
0.8807,0.63,0.0
0.5413,0.212,0.0
0.6824,0.454,0.383
0.7264,0.593,0.355
0.9641,0.478,0.0
0.1941,0.415,0.145
0.8955,0.324,0.0
0.9341,0.374,0.0
0.9702,0.526,0.0
0.7906,0.406,0.0
0.4019,0.197,0.0
0.0332,0.427,0.335
0.868,0.342,0.0
0.9446,0.369,0.105
-0.8315,0.0,0.221
0.6823,0.737,0.081
0.8316,0.318,0.0
0.0,0.0,0.0
0.9022,0.393,0.075
0.0,0.085,0.0
0.5574,0.0,0.0
0.8405,0.483,0.138
0.9387,0.229,0.0
0.7003,0.649,0.309
-0.4201,0.318,0.102
0.8777,0.359,0.0
0.7003,0.592,0.0
0.9402,0.463,0.0
-0.2023,0.0,0.167
-0.5106,0.0,0.767
-0.7783,0.0,0.134
0.9563,0.585,0.0
-0.9812,0.0,0.24
-0.022,0.374,0.167
0.0,0.0,0.0
0.3612,0.294,0.0
0.9321,0.16,0.0
0.9741,0.208,0.0
0.9598,0.568,0.0
0.0671,0.185,0.0
0.7939,0.439,0.0
0.9655,0.647,0.0
0.4576,0.211,0.13
0.765,0.623,0.0
0.7003,0.744,0.0
-0.5095,0.314,0.365
0.8805,0.362,0.0
0.9547,0.537,0.0
0.944,0.342,0.0
0.9883,0.28,0.0
0.8832,0.364,0.0
0.0,0.0,0.0
0.9337,0.377,0.0
-0.6597,0.0,1.0
-0.0045,0.0,0.064
0.8834,0.739,0.0
-0.8591,0.0,0.216
0.5994,0.494,0.0
0.5106,0.0,0.042
0.9607,0.6,0.074
0.5849,0.416,0.03
0.0,0.0,0.0
0.8815,0.393,0.067
0.4215,0.177,0.0
0.8558,0.473,0.046
0.2263,0.0,0.0
0.4879,0.55,0.186
0.8625,0.6,0.0
0.4404,0.42,0.0
0.8558,0.212,0.04
0.5719,0.188,0.0
0.8515,0.507,0.036
0.7184,0.222,0.0
0.9683,0.603,0.216
0.0772,0.141,0.0
0.5574,0.0,0.0
0.7269,0.262,0.0
0.8531,0.349,0.04
0.8658,0.519,0.0
0.7717,0.157,0.062
0.4754,0.508,0.0
0.5106,0.155,0.0
0.8211,0.494,0.095
0.9382,0.732,0.0
0.886,0.292,0.0
0.0,0.0,0.0
0.911,0.282,0.0
0.561,0.473,0.244
0.7351,0.406,0.0
0.705,0.636,0.064
0.8622,0.348,0.0
0.8221,0.559,0.0
0.9042,0.615,0.0
0.9571,0.353,0.215
0.9601,0.322,0.0
-0.9506,0.0,0.275
0.3612,0.266,0.318
0.4404,0.744,0.0
0.4404,0.342,0.0
-0.1372,0.0,0.119
0.5994,0.45,0.0
0.6249,0.804,0.0
0.8126,0.363,0.0
0.0,0.0,0.0
-0.5095,0.0,0.155
0.0,0.0,0.0
0.983,0.347,0.0
0.5719,0.787,0.0
-0.2944,0.0,0.0
0.8511,0.395,0.257
0.9836,0.354,0.0
0.8807,0.258,0.0
0.7269,0.063,0.0
0.836,0.447,0.0
0.9345,0.679,0.0
0.8074,0.444,0.037
0.5267,0.55,0.118
0.709,0.437,0.0
0.9704,0.466,0.0
0.7755,0.693,0.0
0.6951,0.74,0.128
0.3089,0.0,0.0
0.5574,0.362,0.0
0.4754,0.279,0.0
0.9962,0.346,0.087
0.9062,0.49,0.0
0.5994,0.358,0.0
-0.5122,0.0,0.35
0.8271,0.451,0.0
0.34,0.317,0.081
0.4749,0.266,0.08
0.9038,0.605,0.0
0.5574,0.0,0.0
0.8883,0.496,0.0
0.1531,0.412,0.306
0.6003,0.47,0.189
0.9324,0.309,0.0
0.5719,0.481,0.0
0.7522,0.446,0.162
0.6359,0.451,0.111
0.7778,0.444,0.0
0.6808,0.0,0.0
0.9136,0.556,0.0
0.5719,1.0,0.0
0.0,0.0,0.0
0.431,0.74,0.0
0.8219,0.403,0.099
0.7906,0.412,0.0
0.5574,0.0,0.0
0.8126,0.202,0.0
-0.5719,0.0,0.0
-0.1815,0.0,0.154
0.7096,0.737,0.085
0.0,0.0,0.0
0.3182,0.11,0.167
0.7367,0.0,0.144
0.3182,0.293,0.127
0.4215,0.545,0.0
0.2263,0.0,0.062
0.6369,0.19,0.0
0.8656,0.308,0.0
0.9703,0.308,0.0
0.9552,0.423,0.0
-0.5023,0.25,0.225
0.4767,0.756,0.0
0.5719,0.787,0.0
0.5574,0.486,1.0
0.6542,0.35,0.0
0.7906,0.297,0.0
0.966,0.376,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4754,0.607,0.0
0.8126,0.432,0.0
0.8271,0.463,0.0
0.0,0.0,0.0
0.6908,0.655,0.0
-0.8016,0.0,0.212
-0.5719,0.0,0.0
0.9081,0.396,0.0
0.4019,1.0,0.0
0.9888,0.466,0.069
0.9258,0.418,0.0
-0.7334,0.0,0.15
0.9216,0.524,0.0
0.8852,0.52,0.0
0.9131,0.28,0.0
0.9313,0.414,0.0
0.5267,0.423,0.0
0.7346,0.446,0.0
0.8271,0.286,0.13
0.886,0.282,0.0
0.7102,0.617,0.643
0.9371,0.404,0.0
0.8442,0.407,0.0
-0.0772,0.587,0.307
-0.5423,0.0,0.412
-0.2083,0.0,0.218
0.4019,0.528,0.231
0.7818,0.533,0.0
0.5574,0.0,0.0
0.2452,0.232,0.122
0.2732,0.13,0.0
0.8807,0.671,0.0
0.9551,0.34,0.0
0.8169,0.328,0.0
-0.9225,0.192,0.124
0.1298,0.219,0.231
0.1341,0.579,0.172
0.0,0.0,0.0
0.9022,0.517,0.0
0.9742,0.462,0.0
0.9805,0.226,0.101
0.8934,0.703,0.0
0.4404,0.0,0.0
0.2732,0.737,0.459
0.4404,0.195,0.0
0.4576,0.599,0.0
0.91,0.397,0.0
0.8976,0.632,0.321
0.5574,0.0,0.0
0.91,0.527,0.0
0.9797,0.713,0.0
-0.4156,0.0,0.256
0.7961,0.396,0.1
0.9559,0.333,0.0
0.8126,0.352,0.0
0.7845,0.231,0.0
-0.296,0.0,0.155
0.8514,0.249,0.0
0.8655,0.337,0.0
-0.872,0.0,0.323
0.4457,0.766,0.162
0.8519,0.756,0.0
-0.3818,0.0,0.338
0.8261,0.339,0.0
-0.4391,0.275,0.545
0.743,0.278,0.0
0.5574,0.0,0.0
0.4019,0.574,0.0
0.9169,0.256,0.0
0.4215,0.737,0.0
0.9802,0.299,0.0
0.9172,0.37,0.0
0.9234,0.506,0.0
0.7845,0.524,0.0
0.0,0.0,0.0
0.9038,0.45,0.057
-0.4019,0.23,0.0
0.3291,0.481,0.0
0.903,0.204,0.091
0.0,0.0,0.0
-0.0516,0.649,0.176
0.9052,0.259,0.0
0.9371,0.357,0.0
0.9323,0.251,0.147
0.0,0.0,0.0
0.7845,0.775,0.0
0.6249,0.672,0.0
-0.4417,0.0,0.592
0.5106,0.767,0.0
0.8834,0.603,0.16
0.8532,0.479,0.057
0.8655,0.257,0.0
-0.5719,0.0,0.0
0.2987,0.263,0.164
-0.2846,0.067,0.109
0.5574,0.0,0.0
0.4404,0.744,0.0
0.9727,0.287,0.14
0.8514,0.179,0.0
0.8834,0.361,0.0
0.5563,0.285,0.0
0.9387,0.317,0.0
0.5719,0.496,0.087
-0.4767,0.0,0.0
0.9095,0.52,0.0
0.7717,0.73,0.0
0.7584,0.709,0.305
0.8705,0.552,0.0
-0.5334,0.374,0.569
0.7096,0.722,0.266
0.8176,0.565,0.0
0.9824,0.526,0.0
0.8798,0.138,0.0
0.0,0.0,0.0
0.7645,0.3,0.249
0.6948,0.248,0.171
0.9444,0.731,0.0
0.3008,0.274,0.851
0.9537,0.368,0.0
0.9293,0.351,0.0
0.8969,0.7,0.0
0.6808,0.651,0.0
0.9516,0.283,0.0
0.8822,0.594,0.0
-0.6369,0.0,0.093
0.7574,0.371,0.0
-0.6369,0.0,0.05
0.5719,0.552,0.0
0.9217,0.574,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.8074,0.346,0.0
0.5584,0.481,0.487
0.3182,0.0,0.0
0.5984,0.382,0.063
0.6124,0.385,0.0
0.92,0.266,0.0
0.7783,0.0,0.056
0.7828,0.428,0.0
0.0,0.0,0.0
0.9704,0.395,0.0
0.9468,0.379,0.0
0.807,0.51,0.0
0.9828,0.327,0.0
0.8742,0.614,0.0
-0.2023,0.804,0.128
0.9407,0.136,0.0
0.9837,0.545,0.0
0.8718,0.469,0.195
0.6087,0.543,0.355
-0.5719,0.0,0.0
0.9447,0.503,0.0
0.9828,0.303,0.0
0.0,0.419,0.0
0.8271,0.272,0.0
0.3597,0.0,0.086
0.7935,0.0,0.0
0.7579,0.244,0.0
0.9744,0.458,0.0
0.8481,0.855,0.0
0.5574,0.0,0.0
-0.296,0.0,0.306
0.8898,0.315,0.0
0.7119,0.123,0.0
0.0294,0.762,0.242
0.9551,0.353,0.0
-0.8687,0.0,0.286
0.9583,0.272,0.0
0.6598,0.394,0.175
-0.8116,0.0,0.086
0.4404,0.244,0.0
-0.5719,0.0,0.0
0.7096,0.375,0.102
0.5574,0.0,0.0
0.9048,0.236,0.0
0.9666,0.546,0.0
0.8721,0.704,0.092
0.8912,0.184,0.0
-0.7755,0.158,0.099
-0.7783,0.0,0.279
0.9712,0.158,0.0
0.9654,0.303,0.0
0.765,0.767,0.0
0.3612,0.172,0.0
0.9013,0.706,0.0
0.7845,0.361,0.055
0.9485,0.591,0.0
-0.5414,0.348,0.199
0.6249,0.672,0.0
0.8126,0.432,0.0
0.9599,0.546,0.0
0.9587,0.501,0.0
0.4159,0.651,0.04
0.9843,0.259,0.043
0.9273,0.545,0.0
-0.296,0.0,0.524
0.6652,0.0,0.0
0.9019,0.309,0.0
-0.5719,0.0,0.0
0.9313,0.507,0.0
